Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
PBMC_17_B	-686895.06122449	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.85412360136886	3.31566548266445	10.3360134848598	0.29005020200591	0.207064788299457	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-666692.265306122	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.85769222933143	3.31768667141169	10.3423142846005	0.290050204312595	0.205845861986601	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-646489.469387755	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.86304222678195	3.32071678680506	10.3517602854959	0.290050207770718	0.204033092915299	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-626286.673469388	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.86577649179309	3.32226541154584	10.3565879270503	0.290050209538089	0.203113346293601	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-606083.87755102	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.8706065813416	3.32500106301811	10.3651159743114	0.290050212660155	0.201499624264419	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-585881.081632653	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.87624802918961	3.32819624910139	10.3750765628313	0.290050216306666	0.199632485493287	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-565678.285714286	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.88031301385793	3.33049856273278	10.3822537345804	0.290050218934185	0.198298787820758	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-545475.489795918	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.88583878279824	3.33362823087144	10.392010079671	0.290050222505924	0.196501352465041	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-525272.693877551	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.89299068819427	3.33767890514519	10.4046375454543	0.290050227128763	0.194201259228803	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-505069.897959184	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.90067757890724	3.34203258268239	10.4182095861773	0.290050232097404	0.191761759845089	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-484867.102040816	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.90888100885313	3.34667881602926	10.4326936333289	0.290050237399926	0.189195092598512	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-464664.306122449	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.9189183231283	3.35236371899403	10.4504156029874	0.290050243887831	0.186105419728876	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-444461.510204082	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.93183141896765	3.35967739799964	10.4732150783292	0.290050252234579	0.182211085218428	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-424258.714285714	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.94420711185418	3.36668670416993	10.4950657110013	0.290050260233962	0.17856198259691	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
